,Ex1,Ex2,Ex3,Ex4,Ex5,Ex6,Ex7,Ex8,In1,In2,In3,In4,In5,In6,In7,In8,Astro,Endo,Micro,OPC,Oligo
rh_G_pariet_inf-Angular_thickness,0.07325257631531576,-0.05696078081274552,0.03261138830750088,0.20146871687911044,-0.0849872468981535,-0.5478286572204565,0.13272191876292244,-0.37008558288365945,-0.3939044135577089,-0.050891210994783394,-0.0730437022593412,-0.12491881560491351,0.07448797584845686,0.07449496120889958,-0.20316448224264047,-0.26459331751370924,-0.3776595205594423,-0.6088870668292006,-0.027269251671604836,-0.06045428827757833,-0.701731719652995
rh_G_pariet_inf-Supramar_thickness,-0.044630356299174515,-0.05065118211742319,0.18108299301256991,-0.029447769337769145,-0.0453773930842542,-0.3238414869942707,-0.2971195517905003,-0.34667735262421967,-1.1562456303494804,-0.31633394628767547,-0.11820218044315961,-0.06662603983902197,0.07727902989568221,0.28417382258075335,0.05826209855861212,-0.06314878849143252,-0.42996757104872996,-0.23148408393653508,0.09184407957183156,-0.01692755925990555,-0.11795709833389752
rh_G_parietal_sup_thickness,-0.05531805116294577,0.016455635508290115,0.40736969985996063,-0.17429938177600862,-0.2053060963373598,-0.569597342132644,-0.3004091473100728,-0.4280224274544214,-0.8961702990281475,0.03869974208216271,-0.20220901121375803,0.0703843697205059,-0.20034166255019345,0.2749453522567702,-0.3015274313886017,-0.2665781926880302,0.03719790450289733,-0.6731051631372211,-0.13575735017919252,-0.16248200416420103,-0.7799978686407081
rh_G_postcentral_thickness,-0.7270503463211365,-0.31393341997328633,0.7464947132104423,-0.46347006927845963,-0.29461173026907517,0.010179272875792155,-0.42662801060190736,-0.15829099862255724,-1.3862037291759381,-0.1279851981728674,-0.4247166963325538,0.10347368657304577,-0.25759084378428004,0.6426818795013161,0.1106208165296682,-0.2940815042860878,-0.7154348536944286,-0.2916727865649939,0.28497274557233876,-0.006197709778880447,-0.04427879566792834
rh_G_precentral_thickness,-0.34855750673426655,-0.10746466910841472,-0.35691454143866047,-0.5835642753015067,-0.2425353449554458,0.2677869947415186,-0.020104446938362375,0.2014211857103575,-0.06786998061346534,-0.18654986918741961,-0.21936828802885608,0.1521803747604914,-0.3514106284599124,0.6990630624662428,0.254956765645589,-0.9718441981388465,0.012246306236073803,0.39600011882070363,0.007756505215195997,0.03754593252552581,0.5633366011412853
rh_G_precuneus_thickness,-0.04783746616781146,0.25066230231699255,0.15013241885392223,-0.059323523180536714,0.10534068126744706,-0.2261751548890043,0.023718232396308252,-0.2999561448140667,-0.5217389367487859,-0.30543888029306576,-0.13936359863795217,-0.0081610627293576,-0.22984751123971245,-0.25560586267966456,-0.4009359022650492,-0.2668729057902965,0.04904946809455975,-0.3991038646679083,-0.8853217262437234,-0.5927381529543835,-0.40765916483840997
rh_G_rectus_thickness,0.17099815646095226,-0.2682021613260324,-0.6551180328550348,0.3650135366128765,0.6099335214977819,0.1575108062119797,0.8877244231152552,-0.1734360991047888,0.9905587553824404,-0.05527685190110687,-0.026934526809034656,-0.9878998805361804,-0.13943775441451803,0.17213820325384024,-0.47371417182707953,0.7568251003824216,0.02866458780006513,-0.6465466278403006,0.6300007897282421,0.4855531842180591,-0.763463541585437
rh_G_subcallosal_thickness,-0.5537705072324722,-0.4164916645595165,-2.3787554976460052,-0.10822169415558079,-0.15599205797706056,1.1975097172049112,0.8362055142687238,-0.09586134613421103,1.4375213742424946,0.6116013444718521,-0.31342426075342594,-1.2152370890654274,-0.40323093355172496,-0.49973153580239815,-1.0267875736870329,0.4771607883640377,0.3679484678819343,-0.020390652019685148,1.4374572809985897,1.101015214372914,0.06467926298546786
rh_G_temp_sup-G_T_transv_thickness,0.13214696505195778,0.19608265297637084,1.1552284653167757,-0.29134045737402336,0.16027290344043646,0.20025860363587014,-0.4936148691152395,0.42545453715674997,-1.1961092256900199,-0.0894561532891156,-0.2340773408309701,0.4140022626615945,0.8221197591116558,-0.23102427207171705,0.5686316049349498,0.42565421231660117,-0.7396469659646109,0.28529502816925645,0.029245062665182675,-0.10680668355845424,0.8884032072440992
rh_G_temp_sup-Lateral_thickness,0.20491692276777232,-0.6925311675496811,-0.14929165727080626,0.0716737300828934,0.4208811291359011,-0.2774016149281539,0.04800348425254297,-0.3649596126228478,-0.03046239246969308,-0.25947788619575607,-0.01591577596029784,-0.48809187229084744,0.10735692696934408,-0.23324181986845138,-0.058218601660218104,0.15231105122646524,-0.7086458466313199,-0.5685837414898537,0.10575302514782983,0.042043466299949685,-0.49256056801321607
rh_G_temp_sup-Plan_polar_thickness,1.1249607440457703,-0.7102941679044653,-0.9498729086441453,0.04666098711754283,0.28287335694133964,0.1970957928359175,0.5038066437440905,0.12401854040360318,0.6734481233402387,-0.09775295035328105,0.338330716970718,-1.1030634810858635,0.0184633786796935,-1.00421430840121,0.22739163469458618,0.08659877465646049,0.4991250198205743,-0.31436082969606377,0.9787061460725727,0.6443278329395282,-0.52510138035911
rh_G_temp_sup-Plan_tempo_thickness,0.39437658982200574,-0.2591456459718949,-0.0951610764189115,-0.037697429364035084,-0.4171218556944498,-0.6152455956643713,-0.4180319679299953,-0.2071809226903193,-0.4395070372028556,-0.024246616312505805,-0.17281933581040998,0.34562525898414714,0.3297397450591387,0.008899237687796147,0.07479152231643577,-0.21991248470360247,-0.3473119360113346,0.02323575365676601,-0.5586500032116928,-0.45696576278406076,0.2821742587609891
rh_G_temporal_inf_thickness,0.5447038370264687,-0.4948131100426598,-0.5437606560032544,0.5038820065108741,0.441288777456642,-0.11848334763482216,0.21098591778379053,-0.1816246191895475,0.2896914120024039,0.02455121234886684,0.29186870875813353,-0.4430156139955788,0.040556248932114104,-0.41970723524012055,0.11570378132132302,-0.07233198186945773,0.19766440942303118,-0.28239451880129895,0.017734330819802725,0.046771732327077056,-0.37518952108867265
rh_G_temporal_middle_thickness,0.3126254378829178,-0.30784823714235415,-0.3838572207656268,0.3973929824043909,0.42567275540889443,-0.3200117575199638,0.10110109744503455,-0.22156811949715702,0.09001375042294596,-0.10671816183350546,0.032365604532569925,-0.4450291099778952,0.1469112900093768,-0.3690508520791608,0.053641926431946874,-0.06480217430911785,-0.1893523708238151,-0.38432933008660447,-0.2377911823964362,-0.15502528326934992,-0.3476032172034487
rh_Lat_Fis-ant-Horizont_thickness,-0.6199155955473807,0.7314897214099871,-0.4916390377188574,-0.302146028783192,-1.1780961227644324,-0.5462591172096996,-0.2034355646652463,0.4145503291364308,-0.6569464634594698,0.39839119519362803,0.03097871751209195,0.5307798918528692,0.19559341467486105,0.48319506183194827,-0.6434414725403179,0.14495270625861123,0.32312163168287783,1.295599588516049,0.9123441899649775,0.5563904212623999,2.007036634181066
rh_Lat_Fis-ant-Vertical_thickness,-0.6390192661370487,0.3882771152876404,-0.9760216072800108,-0.017194525835457553,-0.21891183664153427,0.3502389395187062,-0.03284465823856153,0.33533519852279736,0.18856305454988764,-1.8617479473063185,-0.829001005551739,-0.33726748036735454,-0.055318945875926784,0.4009274936825397,0.1856138040851076,0.019550078978637253,-1.2028928611915195,0.4772217225525377,1.0775911778482115,0.46006589708181445,0.860319097238858
rh_Lat_Fis-post_thickness,0.30473831882841274,0.0009031639686943192,1.0199914423859486,0.1857226477603549,0.2537853145033239,0.5338938792702662,-0.643989034697527,0.41641101838466915,-0.19418156589380914,0.05215076164193154,0.053139617090649634,0.4899221982638873,0.7028073667487652,0.43255066239130774,0.6307668897231455,-0.25559028401515776,-0.5305929286110808,0.2520444134444567,-0.20102611133475132,-0.21589030909204582,0.32962567152996985
rh_Pole_occipital_thickness,-0.8429050151883664,-0.293479184645955,2.032951690284581,-1.0897547997227202,-0.9093495348404479,-0.25545329109642045,-1.246384115529544,-0.37499735518397576,-2.2876259552287874,-0.037655056571003175,-0.277454497814351,0.49416390547822436,-0.17170149087137215,-0.27092257612504994,0.45021455111043734,0.22329947036019937,-0.6078963390624248,-0.3643295044735028,-0.7401932694412457,-0.7149936920574728,-0.6695323287105283
rh_Pole_temporal_thickness,1.0747312543329632,-0.8853830952835416,-1.2483555515102904,0.15637900346385697,0.21290381576563008,0.03137341330472283,0.33508543749728387,0.07262715234414795,0.7473705501312208,0.7452936624756396,0.6021766917805506,-0.28494799003598675,-0.11202373816900543,-0.4380351685104961,-0.09391429836958345,0.12141034693434094,1.0358286820914926,-0.056334634035225914,1.3399243942403136,1.0166273727088535,-0.7687122443143474
rh_S_calcarine_thickness,-1.0356257914497278,-0.15134908064692143,1.1641474679876902,-0.8363908702786275,-0.8530329341336291,0.01554503274568223,-0.9308826276426517,-0.22694745753713436,-1.335243363512605,-0.3320235664943704,-0.2163636060872993,0.36789469773813244,-0.19240347947597058,-0.4205095003503242,0.31680312013796486,0.3859671095999276,-0.7689013823893147,0.040633072385876996,-0.6492920370576221,-0.5987835584613979,0.3027228709391479
rh_S_central_thickness,-0.7658112873733368,-0.24113867761661986,0.20887088353289698,-0.8852010492923535,-0.7089789595848266,0.12428627196915934,-0.7182687539339736,0.21531886262847325,-0.5684440784295408,0.006026992730627726,-0.23163509385772893,0.730608679985925,-0.15771000372797603,0.3917293537610204,0.47228838926634403,-0.916996249439778,-0.016395301545637786,0.7521979241547839,-0.31420080009323825,-0.26056595994480486,1.0769939929831667
rh_S_cingul-Marginalis_thickness,0.5164893379384625,0.27873298046248624,-0.33700808873833654,0.30200370298156526,-0.012366692366041102,0.1238904043064341,-0.16717976839553353,0.023921311650008954,0.6149059811285202,-0.10012546699478705,0.45841071683103135,0.41286675057020017,0.0168866787591561,-0.08872520737575604,-0.3665771838599969,-0.41326373698399227,0.49714364258480737,-0.053834953328157256,-0.5792486925343584,-0.28080750118655856,-0.44181108785502676
rh_S_circular_insula_ant_thickness,-0.14192891651975503,0.4126311393104474,-0.08658464234725353,0.6400527688935466,0.7151736164560732,0.39299569713496235,0.26089068868510995,0.7839640273961687,1.172013859384004,-0.25455495018716834,0.06139685309403946,-0.3342932661311994,0.2515265858067441,0.47729967327792433,0.23132831821636266,0.5607088205926775,-0.12706881166072537,0.18135560753450933,-0.04561526608255762,0.04338894078325275,0.4289598986293524
rh_S_circular_insula_inf_thickness,0.6965319727450947,-0.20351206053924284,-0.32581004293177407,-0.0247213462450563,0.14275348435298965,0.07103276098025692,-0.03900700543711658,0.3243545778307322,0.40897088149678446,0.1576039829703779,0.03793699059336032,-0.27877244032326975,0.3378281908720642,-0.3869689067946482,0.08918523828200545,0.04593433486156898,0.10329919748284777,0.18514579108296958,0.2678066112325438,0.14825453124041527,0.28483049246668285
rh_S_circular_insula_sup_thickness,0.6948200280544355,0.09124871129277139,-0.8372466347760744,0.6839333239817116,0.2263660845514461,0.41779781164053126,0.15931423760716326,0.7542983623269626,1.0374143767026052,0.2060038157392334,0.13621759221220475,-0.6677260689588899,0.17702975496715467,-0.24103773356235442,-0.007445500269452477,0.2972770687977309,0.7749731425302795,0.43551120388527226,0.40481567775969507,0.42463266873767713,0.1449464280074131
rh_S_collat_transv_ant_thickness,1.022138945027615,-1.1299564087169092,-0.6627319291647197,0.2578003925742173,0.40665404016310236,-0.15451747438389352,0.5059654746193036,-0.2309815196672806,0.764097741265167,-0.14634104614767798,0.06868634170910927,-0.5877035525229727,0.030279852145477522,-0.8522939249835746,0.18427918313361197,-0.2317148491595208,0.19358318538621253,-0.3949073781069886,-0.028998611462667273,-0.04642941169820815,-0.4046269519286691
rh_S_collat_transv_post_thickness,,,,,,,,,,,,,,,,,,,,,
rh_S_front_inf_thickness,0.013568105830912731,0.29568928324818133,0.05337197115867718,-0.05274303244231112,-0.035282816334342285,-0.35262308363904454,-0.29794439279571566,-0.027590925187533248,0.4357920789528222,-0.3904473737959644,-0.16430358881602972,0.4298282848388455,-0.2331079851155493,0.583509818986293,-0.19301211049153033,-0.1936000362369735,-0.41523164833404486,-0.17859229647596633,-0.2802685487050903,-0.28635044758068184,-0.31366198893617914
rh_S_front_middle_thickness,-0.35493980504516326,0.9690914663798849,0.016397313260988994,0.3818332950947093,0.626001595996172,-0.04882314237928716,0.2899293418134852,0.212922039535759,0.047160507146536024,-0.14907886126446734,0.2983241628839116,0.22515418157823433,0.19221787620986433,0.6972239858492465,-0.22327548046262402,0.06517536878658688,0.8358542856563294,0.33446190096503,-0.37011139169467344,-0.3115342399202015,0.5345186017853317
rh_S_front_sup_thickness,-0.013011385195149968,0.6714492445369571,-0.03743435374689559,0.07437913683786841,0.22289548642604873,-0.0722570873223909,0.24375878495209227,0.08199197983967872,0.2541304140936952,-0.31096862528619124,-0.05474842269472647,-0.08334871333511609,-0.14621768033228502,0.12167123578662235,-0.06407943210272558,-0.10679344646895089,0.2872601650755792,0.1402122189103614,-0.3692915312667203,-0.17352366860621213,0.35774737700657927
rh_S_interm_prim-Jensen_thickness,-0.432061142320258,-0.2600957540382419,-0.28176294920086126,-0.15189593335597276,-0.20480353537497026,-0.4708859660981237,0.07133048758115172,-0.34909208004427533,-1.4339513668320636,-0.40936786588906543,-0.00852310908434486,-0.26576344073970454,-0.01633832385601473,-0.539068424358781,-0.10459776279117247,-0.31262033442300935,0.029724072195686582,0.16987779885967771,-0.5767199324371932,-0.6046393099385099,0.9570214995691773
rh_S_intrapariet&P_trans_thickness,-0.06197702735131345,0.02458122355530359,0.4347206587690669,0.057840369243142266,0.045534558586535955,-0.4806726874153938,-0.13025709268389948,-0.3041530769618332,-0.7294378015507945,-0.09508816346858548,-0.10933512683963435,0.3648807038723675,-0.08763686964599704,0.13636400039310598,-0.46378544657763576,-0.040580055300049565,-0.1778762887699471,-0.49948714627450197,-0.3031012176757642,-0.21401850885190407,-0.5432970748763017
rh_S_oc_middle&Lunatus_thickness,-0.226301324860923,-0.22812381906198512,0.2915552623481591,-0.367363976330638,-0.49965387881390233,-0.5128570131638304,-0.7984225784576385,-0.22618049740548532,-1.1970284846300552,-0.5901038181937549,0.05907094413272052,0.4582774187361858,0.0569859388998164,-0.6484660140778964,-0.12856196012050702,-0.15560922158894397,-0.07110986118673847,0.36403203741412726,-0.9704673477045712,-0.678623447262537,0.3709935757559287
rh_S_oc_sup&transversal_thickness,-0.1058121610374566,0.3386232456828757,0.5725201852094772,-0.08282426993350651,-0.6775489599627116,-0.503660155663276,-0.11538983258070253,-0.11727173022496919,-1.0127315245161406,0.08660734682656716,-0.16191450527826537,0.2354072091003558,0.37392771313793843,-0.05750628532463764,0.16253770782503005,-0.28698105292244963,-0.26138948188500316,0.21745803051571444,-0.7052853963586216,-0.5351248488680274,0.540823485426236
rh_S_occipital_ant_thickness,0.14006127543563845,0.2987312639353727,0.6798570447093005,-0.02619092813032719,0.12756543630522857,-0.3362673599985943,-0.7178887857806089,0.0018170654595497876,-1.0001576112209962,0.010792743070837154,0.04065511172267251,0.1077468063262642,0.26284197589149844,-0.07468323361874118,0.2868310839199667,0.5118841837626231,0.05472183845461117,-0.08513173271153629,-1.0167177224063626,-0.5726565272101686,-0.16243861873409252
rh_S_oc-temp_lat_thickness,0.7041929456754222,-0.15901266011983126,0.1482257706217952,0.2846955342816644,-0.3467656976634786,-0.386031101096826,0.0674743552063742,-0.1962202614288474,-0.4731031524834011,-0.315910779339324,0.020263442658198825,0.06598211978797065,0.27269687927942104,-0.4653156104642573,0.22127626905135803,-0.06401753719928827,-0.1592318622101359,-0.16129604564924363,-0.6469432738869534,-0.4461658750655847,-0.08297977005621815
rh_S_oc-temp_med&Lingual_thickness,0.8394384528225785,-0.6446812955245961,-0.3531094837035352,0.13663515887381467,-0.2652536404651917,-0.5311481753641778,-0.10186986082239326,-0.8177814542454891,0.3575391555438183,-0.2934159878653018,0.23911723751118544,-0.35536683813042863,0.18279442448527153,-0.7064737860945753,0.1220819748146389,-0.5780532764990223,-0.23293498714499342,-0.5105797170902576,-0.7030413234785625,-0.4857656741554141,-0.5061785296155055
rh_S_orbital_lateral_thickness,-0.10071912248881798,0.8537464883739002,-0.02374229853750199,0.19432411880843284,0.19308878877781685,-0.2857274283497409,0.2048354526002161,0.25245830027355715,0.5439241348700498,0.3674598583055079,0.26125741488357734,0.0969976003382894,0.822261228400781,0.35793928852040996,0.13868837209582033,0.21773856666497196,0.15580250448572663,0.7119249957619006,0.18833982747841901,0.10655057925745988,1.0396100219870952
rh_S_orbital_med-olfact_thickness,0.6699369301601726,-0.027690962104330245,-0.5018488677886794,0.2592823057145638,0.3255735744786029,-0.07822706961676723,0.28614312831700106,-0.13830192113514708,1.3415948005628047,0.2707730808335555,0.15052620620187226,-0.4197962216734013,0.2825422001646998,-0.13193126440659328,0.0567043801767219,0.4981584512416608,0.3308073944919384,-0.3446863030061631,0.34659371923981314,0.3136146745100912,-0.7378820388058932
rh_S_orbital-H_Shaped_thickness,0.11925660712244675,0.36140510788130853,0.18528280269065378,0.2537619354893104,0.21242258881498202,-0.12692213900423627,0.174835800363383,-0.01638814468297199,0.7204535597494715,0.4466630185324337,0.12266200835478083,-0.036086720363813135,0.4625942783240094,0.38053458947174257,0.11324698984117791,0.2618021584961531,-0.01473060128642794,-0.0002074297113780926,-0.10862638709126728,-0.1217045960447827,0.03629239919578601
rh_S_parieto_occipital_thickness,-0.436638162741206,0.19577088846116072,0.09147198566838936,-0.5665303356733831,-0.790558131650673,-0.4552104574198969,0.2535615550163247,0.00803865503463595,-0.6023818219762319,-0.2517541097350266,-0.20684858568511208,0.23032097113433164,0.1907968430679396,-0.25648120118203593,-0.17446314311721806,0.22092267846960448,-0.1573935548648216,1.0926705087288444,-0.34377682323733716,-0.27076920337122273,1.438132903059149
rh_S_pericallosal_thickness,-0.3647767500037388,0.06441509692922089,-1.0418004352419934,-0.2447175514317023,-0.4456073296156627,0.6955167103962303,0.45361512831602785,0.068827956798736,0.8243390157050579,0.36965441564446444,0.22801043034854876,0.22877531991989944,-0.5811959711488839,-0.10763291551781291,-0.719345643797831,0.03697106753654198,1.1257085437981325,0.43509175402521266,0.715033889514743,0.5842771920316709,0.27822883194468984
rh_S_postcentral_thickness,-0.059670507862973815,-0.014655602927274865,0.42460466739912495,-0.19167284821907415,-0.5355117497605961,-0.4563207610701384,-0.887731738209737,-0.3033937723216012,-0.7562955642701621,-0.289086137268659,0.1063138139112209,0.31729900589279414,-0.0372458552459901,0.026334603168393644,0.2755071661959818,-0.32271074535434735,0.05843863715693253,0.08545242111423416,-0.4849584067393022,-0.305456908384911,0.005723511739042
rh_S_precentral-inf-part_thickness,-0.1409222284019787,0.38622826880291616,-0.19668502748275263,-0.3781397528019112,0.0178496282463728,0.017678721909329717,0.23779767252118525,0.44135895818203225,0.3510378492026989,-0.1509355475398207,-0.21001203962569903,0.16709248451946587,-0.2729697449378902,0.4259478179136697,0.057416311858510684,-0.029349075876813235,0.04847611985745435,0.5266482847696479,0.3823903868427076,0.18231301163007355,0.7360117925851175
rh_S_precentral-sup-part_thickness,-0.21123457746350316,-0.1697800258269364,0.2228391920516758,0.022713446954678838,0.58752120805469,0.3946263738074725,0.2598730130802297,0.027697613690262267,0.05216602344834543,-0.36813773520538623,0.007209654299717061,0.22505095264179245,-0.6236187146454445,0.6771924633257292,-0.12258796786486963,-0.9872748039147329,0.13278330763072835,0.03617845917453634,-0.8053404900110421,-0.35085480008669434,-0.1591126528647258
rh_S_suborbital_thickness,0.36047444229968334,-0.04496635656775469,-0.28390861512975024,0.3674402577264017,0.4310649831276482,0.5673389239779562,0.3143949484259614,0.005965019427478135,1.305467150213686,0.8222465141416081,0.3616668358323276,-0.18767399507758487,-0.3383310589940333,0.17164642180657977,-0.6703484772677608,0.591392305385615,1.1306580125575116,-0.36810028735567485,0.8188355325217287,0.7403154943461068,-1.5081109959138075
rh_S_subparietal_thickness,0.0891874831529697,0.066763445314803,-0.1965450868839732,-0.030923684948909288,0.24954543032126955,-0.14571312558446797,-0.11757654507295973,-0.12252938222652038,0.28919027516646567,-0.12569654568514982,0.3035061704882748,0.43107566071420855,-0.2098394901750806,-0.05660485316535215,-0.20413266793799417,-0.5859006708516684,0.37657649039834284,0.05802177099595865,-0.5929131540669538,-0.37091784693742214,-0.30088549462166875
rh_S_temporal_inf_thickness,0.9120810125328813,-0.33670496535724,-0.36083378382555115,0.39847802653518827,-0.014847219874317035,-0.3951307586365775,0.19040768122204452,-0.09166980495093134,0.3518370343132559,0.1505725388492421,0.36624058232251233,-0.14354619457764758,0.48090842310043286,-0.4998882047791014,0.23927925242597822,0.1029292256717822,0.29036152888348143,0.2072772990401115,-0.04132124214139232,0.06531634789026355,0.3182462107114585
rh_S_temporal_sup_thickness,0.5049400459964664,-0.10067634091278081,-0.14513932562897744,0.06282808948831738,0.049045014588134,-0.46759861066547664,0.04728620043249787,-0.16589348983320004,-0.17258886605428334,-0.17934140336216334,-0.12231800242237903,-0.11706140788598257,0.3873743268550793,-0.39892211274848577,0.16061944325373373,-0.08977241741318749,-0.2295439296303755,0.13399649050462337,-0.4366527651850361,-0.32348729526697434,0.37700563266150544
rh_S_temporal_transverse_thickness,0.10355026740078532,0.14686010565571006,0.9229189687773842,-0.8823848454395641,-1.008444917450725,-0.5254188415175642,-0.3772471092881812,-0.05293723462333065,-1.5220013735555726,-0.674747302129454,-0.6830635161047038,0.7623534212441325,0.7687482987035283,0.1742270649511174,0.3909504476905773,1.5100225475451747,-0.9169317107586339,0.7609445400276774,0.9686451625823066,0.5814408270226917,1.2854190055061332
