,ni1-SV2A-M1-mGluR5-5HT6-CB1-GABAa-HDAC,ni2-5HT2a-5HT4-5HT1a-5HTT,ni3-FDOPA-DAT-D1-NMDA,ni4-GI-5HT1b-MU-A4B2,ni5-VAChT-NET,ni6-CBF-CMRglu,ni7-COX1,ni8-H3,ni9-D2,ni10-TSPO,ce1-Ex7-In4-Ex5-Ex4-In1,ce2-Oligo-Endo,ce3-Micro-OPC,ce4-In3-In2-Astro,ce5-In6-Ex2,ce6-Ex8-Ex6,ce7-In7-Ex3,ce8-In5,ce9-In8,ce10-Ex1,mr1-myelin
lh_S_circular_insula_sup_thickness,-0.1464935872259104,-0.133802224986782,1.8256201908056209,0.1054538730156536,0.6907375875976063,0.0287185754736255,-0.3395132103347067,-0.5166387432619768,-0.531275304387503,-2.217984746317937,0.7934388903746707,0.3724714676560156,-0.3212775719640346,0.6771634098511861,-0.3205517424159458,2.5475779745134477,-0.2000991627292567,0.8742878725891622,1.0912836621760158,1.5596281134713943,-0.524636
lh_S_collat_transv_ant_thickness,-0.1914494594630796,-0.0756096901734874,0.8230555598616,-0.987440973645326,-1.1494816658701614,-1.4486982008024636,-0.7200748528132579,-0.7939414178048322,-2.149512425917228,0.2476234011402789,1.5138064017770507,-0.872348311149723,0.7670320570356312,0.3663501229189192,-2.211996531481024,-0.5474875642269417,1.223913930092828,0.1676614955980223,-1.1994734775202018,1.5513107631651055,-0.7290673
lh_S_collat_transv_post_thickness,-0.1663856771436325,-1.450456885778043,-0.6821142991444366,-0.9121008050156204,-0.9847026034013046,0.1348778377672977,1.8249642571265112,-0.5872182907177947,-0.1364014356892727,0.5843860621326658,-1.9602670836645373,3.493152179215868,0.1910291789828163,-1.001373898172588,2.6478092526541137,-1.8814905516334477,2.756638499556308,-0.5517633436104415,2.5065339973085625,-0.6051131144057431,1.0037346
lh_S_front_inf_thickness,-1.439872705870774,-0.7383402887700313,0.0928951128142906,0.7679683906421952,-0.1497548885105479,1.1766993724850654,-0.1362630144149296,-0.8642511998807437,0.416078974269424,-0.7750096307251669,-0.5882222982028116,0.281843318283021,-0.2016738334220692,-0.8676495837417145,1.5817419206564232,-0.4961589162990222,-0.2400710541026967,-0.0417807640527905,-0.4904611157278955,0.3140734386226913,-0.07567358
lh_S_front_middle_thickness,-0.7989545611089586,-0.7098211711218918,0.1438675065970149,1.3668902597070576,-0.0613742260335487,0.5975314043571719,-0.2578872749279157,-0.3712923581752922,-0.2322641634907175,-0.4317756817821594,0.2802565448361959,1.0257885560149569,-1.1095717229858435,1.953838660439742,1.4839326597451556,0.935813684832382,-2.039468080347248,0.0531664221121251,0.017105437637804,0.8524365174066617,-0.7344664
lh_S_front_sup_thickness,-1.1796561922242823,-1.0426017843148734,-0.2024284957584994,0.6316245024726468,-0.2525615686146396,0.2434047557350915,-0.4450393862325982,-0.5025284422242506,0.0022435223793412,-0.5012651279719996,0.2847788555508301,0.9186858296789856,-0.9154278068195182,0.018946826196907,0.9915434128006196,0.9215660003389766,-0.7504058147601678,0.247960213979033,0.9124943827927496,0.9022244192663648,-0.4872993
lh_S_interm_prim-Jensen_thickness,1.0519387650898355,-1.2616963457834982,-0.0652007487257515,1.3672015426342097,0.0550061971238057,0.3816371062054752,-0.406270949052667,-0.6513870099055821,-0.7839736745352597,0.0968464783960385,-0.0897915819160104,-1.5937642541619952,-0.5021997451251129,-1.2968414087468272,-0.9391347335196172,-1.8844139786963816,-1.61537465645906,-0.4074849442259813,-1.8211781119178965,0.4856030335201056,-0.53448033
lh_S_intrapariet&P_trans_thickness,-0.4644524426294674,-0.778311702989073,-0.563949832352697,0.3044622948424184,-0.482716677798961,1.0010268519418566,-0.0905972483854016,-1.216866162696944,-0.0637775383669916,-0.7125484503761879,-0.5178495967909117,0.0606792405684586,-0.8523623969234045,-0.2729327907612849,0.652217132626418,-0.7507890445217843,-0.4251022268604378,-0.12202823197803,0.5392092605457516,0.3711079527108597,0.3855009
lh_S_oc_middle&Lunatus_thickness,-0.6254335748995657,-0.2191762661782194,-1.2481527129744434,-0.284730825628991,-0.8060291907259074,-0.0004292466621556,1.5031901050076704,-1.0203882813645555,-0.3954769786621807,-0.9879426792393486,-1.000347027956231,1.480992510795618,-1.3174381728328215,-0.5021993095919555,-0.2060319523872081,0.0459122909016542,-0.2927887426056508,0.5603564789238965,0.8099857934937462,0.1405037595480339,0.9672
lh_S_oc_sup&transversal_thickness,-0.4961866310584257,-0.3763245432388393,-1.0405150614616367,-0.2117459455590091,-0.5147461056605513,0.4331116563789947,1.0902697590099235,-1.003825933677732,-0.1623858090378291,-0.835881992413487,-1.2827864862710006,1.7541322571225686,-1.508377079584248,-0.939820606911429,-0.4220975623558505,-1.0945548447023274,-0.0766291174215347,0.0462770622451431,1.2794496889650606,-0.4597682190998376,0.9183131
lh_S_occipital_ant_thickness,-0.4510262985287191,-0.3548317895601314,0.0881720502298374,-0.1052403541260293,-0.4030942350587406,-0.0308524584086319,0.0817156439031812,-1.6966454105842448,-0.2320349930946685,-0.4474205817107088,-1.1771106853701645,1.0124504520321416,-1.7455675408669395,-0.0410294622868738,-1.2083034509780048,0.6979140148706722,-0.7950466658576509,-0.2216516890182581,0.0457606895392425,0.289042763123072,0.80395544
lh_S_oc-temp_lat_thickness,-0.6939483075275601,0.622803867013077,0.210514239425212,-0.5869065856416937,-1.033722000281191,-0.8152250424185508,-0.3051095303317367,-1.3189294710473425,-0.3707976702507035,0.2870572063607389,0.4168914049345087,-0.4654440757493187,-1.0562625921085915,-0.2927825541458482,-0.9986625117556897,-0.701605750880072,0.6090445214392765,1.0260852443095507,-0.2775572107153062,1.4311270505107334,-0.16679922
lh_S_oc-temp_med&Lingual_thickness,0.1375279385522394,0.5718394004663448,0.1268157150252572,-1.2258563808162437,-0.638363148385674,-0.7303450214289661,0.6275757211119003,-0.1110893360629058,-0.6562347658231764,0.2062149172754375,0.0483085794689722,-0.6982193943693514,-0.0511507385883759,-0.384676532315216,-1.6184097968286475,-1.4975777162488355,0.9887853199273118,0.4287776683708172,-1.6547888867683456,1.004995163782997,-0.09871973
lh_S_orbital_lateral_thickness,-0.262906413760287,-0.05003467887915,-0.2102498676526472,1.9044062884709512,0.1232237070122844,0.3207023812329472,0.0698233820645558,-0.2377401114314858,-0.5962042042363336,0.3032868638933759,0.0773782722464751,1.4446905098971716,0.08443181789404,0.8421709393610033,1.3172711563303758,0.7040392381093671,0.3637877484134985,1.7412598504844672,2.101227535568982,-0.2473355255244058,-0.68093777
lh_S_orbital_med-olfact_thickness,0.0169553872031292,0.5665744830447977,1.261400136370442,-0.073742471446693,-0.4326898579537576,-0.7624531015852535,-0.7178597787869064,1.5912425462460846,-0.0691950124286514,1.5896781055882307,1.2327226640221003,-1.041300188131402,0.4390327915604565,0.5812756775085419,-0.1736158871766124,-0.2351319503915668,-0.4270291945843386,0.7197492454018859,0.8312916276121719,0.9344041342606108,-0.80418336
lh_S_orbital-H_Shaped_thickness,-1.3524410160701192,0.6741743781540116,0.2307418722448913,0.7711254012158331,-0.662254649703647,-0.0288252585925297,-0.2521156948962058,-0.5694842524056806,0.235997971538321,1.0552323478893797,0.1829708005839198,0.4116654652216563,-0.6286754397895241,0.5747701493169528,0.6776499034501525,0.573026548996908,-0.1546879670166089,1.105171469193904,0.972436627052652,0.4064566091989879,-0.44861966
lh_S_parieto_occipital_thickness,0.7340854738180941,0.1435307517192474,0.0047545470573919,-0.0132196078396084,0.3209403080107413,0.8250272536623281,1.3316287828395574,-1.093718611971752,0.7627707956449311,-0.2513822802016613,-0.8423763957344532,0.5229479116997966,-0.9783895841326932,-0.3086988586548945,0.1122368118212787,-0.2832777085488533,0.9160819187423352,0.7164256098512234,-0.1343564873559832,0.1998535292154835,0.7965174
lh_S_pericallosal_thickness,-3.20082736863712,-1.8712624738614976,-1.1076788925995131,-2.570441087598982,-1.231989196010375,-4.829825525021454,-0.3006363741441252,0.0434767039814188,-0.4113289000065853,1.4378737443855194,0.1053503834730689,1.0826754119433983,1.2008854138915726,1.61579667944157,-0.1388898418126415,0.1886274229429053,-0.9555175073630744,-2.454147759878575,0.090651659005669,-0.4167695285600182,-4.112609
lh_S_postcentral_thickness,-0.5488288379876922,-1.0773073795113493,-0.529392186442264,0.0326199413577743,-0.0192756463477609,0.005088712464387,-0.2756806494693545,-0.8557054064923577,-0.2207332956729016,-0.5396373652756987,-1.2343045943819857,0.5510603305741959,-0.3927760063224085,0.3032532895335705,-0.3120273154259606,-0.8437238656521513,-0.3712480271364882,0.0644769265472445,0.3847607696020756,0.8463349503433858,0.21187375
lh_S_precentral-inf-part_thickness,-1.364498927958071,0.4427157140369597,0.0697747491696214,0.5773622439988436,0.0728463836826564,1.1011595814617483,-0.4316007453789544,-1.0027993360669467,0.3061020984848406,-1.1366236169973405,-0.1047293001182381,1.5937840283461435,0.3007841134678475,-0.6187821253651672,0.6251986603984091,0.509660946818786,-0.076668454004016,-0.8213220289111944,0.3448562002267393,0.1876485864282383,-0.074398115
lh_S_precentral-sup-part_thickness,-1.7809375144953177,-0.7997262794677076,-0.5669470460481558,0.4967754778576067,0.3007252865297222,0.6613483814186857,-0.3670509100654019,-1.020019708191274,0.1458333308752177,-0.9583572096904128,0.134560430547034,0.1351045831698386,-0.6103858173994581,-0.0048194410617036,0.8434482875638535,0.5867683806540271,0.6014666661084241,-1.643406704836716,-1.3224956525085405,-0.3813171418909601,0.2812331
lh_S_suborbital_thickness,1.089833174856096,-0.72997242671598,1.4845292925063238,0.596474297227315,-0.1635225948353558,0.1557409402112467,-0.8850952687027622,0.956799150649432,0.6819375438859081,0.660157580512184,1.6302724110509432,-0.8504133661968111,0.9524901606917324,1.8797471326664563,-0.2775525295179923,0.9711158839022036,-0.790086892803096,-0.5860825704597161,1.6427093635212175,-0.1762218948159173,-0.9792955
lh_S_subparietal_thickness,1.079673788847545,0.0091841664029572,0.6523020462991521,0.5227184188972581,0.513797778711904,0.755322049686792,-0.4011340878485645,-0.4907013684473708,0.7674672611743432,0.343019908149377,0.0288270935293363,0.2064322359535297,-0.8295059360498924,0.672641775285896,0.032056915759593,0.4345272462230388,-0.8962836742001917,-0.5846513492414628,-1.22563587177306,0.1368009154882218,0.017974066
lh_S_temporal_inf_thickness,-0.8520611393514654,0.4354615985447792,0.5015648864959524,-0.2958802346766974,-0.8013716687576448,-0.8012851025321435,-0.6150859196285454,-1.943358115357603,-1.078129857023608,-0.6995029585666648,0.4050549280818886,0.5422057821622323,0.6330813209078912,0.9771888329245894,-0.8514189724421157,0.165793181285923,0.1677228601611852,1.1161776114886623,0.6459551313646856,1.4584410052908536,-0.54660475
lh_S_temporal_sup_thickness,-0.3071230276514694,-0.3176607496276674,0.4159245062623404,0.0913388138829612,-0.5310966602792541,-0.1911505829285838,-0.490243841268188,-1.2293599638521018,-0.4165376454823227,-0.4660061343354607,0.2388871031050473,0.5681282181948918,-0.6993322229743064,-1.2798701017495846,-0.994716077922442,-0.3801228379705932,0.1375490262440907,1.049694207085873,-0.555203827601711,0.9036247267746588,-0.11173041
lh_S_temporal_transverse_thickness,-0.7564767377074973,2.246942215285397,0.5272694932843062,-0.2585484093622434,1.3367235919982756,1.5540017053966808,0.8810975026804746,-1.2716668943418288,0.4007074953340527,0.2991696281296152,-1.7835181624444,1.7484319411161109,1.153412864213581,-1.7663327095160448,0.7132535619191215,-0.9642041987273392,1.5151673036618898,1.1060840423112106,3.076371139323113,0.6194264494802184,1.8586327
rh_G&S_frontomargin_thickness,0.4675674835549906,1.0709208102326038,-0.9322935965050544,1.415949959573216,-0.5499910007596459,-0.7579924135012668,-0.1112723016942626,1.6653457146965305,1.3101579191092445,0.7620540492825808,-0.4829484674095089,0.967406549169794,0.963010484006711,0.6413663582413703,0.7552294250109726,-0.4652447950540201,-0.6335329150491255,-0.3557472008323005,2.7389873381839998,1.8099885657323795,-0.8890132
rh_G&S_occipital_inf_thickness,0.6690761744812055,-0.5276249722307939,-0.4989770672928039,-0.1541239551838878,-0.458962981249724,-0.5567083552532897,1.3243175979857045,-0.4403091076337171,0.0014560842209399,0.9527525509168464,-0.9646550883766448,1.0019209698933782,-0.4537873442942575,-0.8105417975585073,0.2407618913376083,-0.7919909805180593,1.6504547399262537,1.1128530496987348,0.4686167226478758,0.3505422106856863,0.5679389
rh_G&S_paracentral_thickness,-0.7626132117734756,-1.2665335666983264,-1.9817081453574932,-0.6835462366652005,1.8333466785475736,0.9776574737051416,-0.2242259938905929,-0.8352702174211284,-0.97772314554214,0.2264627365815525,-0.8009084073158459,0.929174215596984,0.2409334520621232,-0.7966276594996055,0.5204198987704223,-0.5540362083104201,-0.3437230405735036,-1.4560375333600906,-1.4227558511538725,-1.4787478191442576,1.321235
rh_G&S_subcentral_thickness,1.0380860408596622,0.6636930114326896,-0.1315007695215331,-0.0999400017593507,1.6247750850575529,0.1621645717886361,-0.5004999148289475,0.0667660622621366,-0.0082308034375321,-0.2944411335247984,-0.1339516268505191,-0.5442772945141799,0.343247248477466,-0.7337284988976484,0.8382458647187647,0.0040003294970153,0.6403472438098738,0.1827296523456841,0.3602040167185311,-0.1324771878160359,-0.012021866
rh_G&S_transv_frontopol_thickness,0.3972847603886532,0.6845942145766711,-1.525193268457285,1.412974898483795,-1.313374046344243,-0.7491894511696056,-0.5270602356397229,2.019231413868146,1.2685730890135958,0.1419783241430983,0.2078030170908681,-0.5533248471249109,0.0184948813162499,-0.2565112366711867,0.460689445588865,0.3736586263949294,-1.1326752079663998,-0.133406709568625,0.8545119948372182,0.0119021588740343,-0.7683133
rh_G&S_cingul-Ant_thickness,0.6118521620775939,-0.6479726065911323,1.2659463134008058,0.6536094842246858,0.4159327772607917,-0.1959496214439551,-0.8643705967390354,0.9422883412642092,0.2436877728468998,0.1485450296819685,1.7535493380937082,-0.3624128308414573,0.7964649560842608,2.1508257618328988,0.0363877983330028,1.3828459448470836,-1.6861637414736914,-0.6584470104822515,-0.1329785553581219,-0.0803862554251148,-1.14772
rh_G&S_cingul-Mid-Ant_thickness,0.1896283222579407,-0.6633291778900928,0.8245047706011893,0.8022970562361673,1.2905450468491677,0.2059878352305199,-0.840656632782029,1.165493644054402,0.6677264619234737,0.4390698351481707,1.1590939236256887,1.1210754101617644,1.0825768225646588,2.218777368890558,0.2720833779782402,2.068975964083957,-1.6004297762286943,-1.667372480900582,-0.5160661204977998,0.0369442355564278,-0.8513127
rh_G&S_cingul-Mid-Post_thickness,-0.2238445996496471,-0.5620021626585885,0.3513713574923865,0.0925620548754233,1.7095398277391618,0.1025004315572374,-0.7514387100640958,0.9139384776532332,0.8878317125754397,0.0985850979904743,1.0818935460215446,0.1633817150442766,0.2450457257116118,1.2233274888023626,0.4892129148191885,1.0645783503041604,-0.2386316251530455,-0.7741985955450086,-1.0513444981834557,-0.4858454233840525,-0.007616887
rh_G_cingul-Post-dorsal_thickness,-0.2401520034505776,-0.3686906593648283,0.7454917473007002,-0.0504240256032515,0.016797983233042,1.4855518360273372,-0.6193082532494778,-0.3603643087331409,1.790845343674721,1.200550867036883,0.4657133968496331,-1.1697344949164692,-0.6880538218195786,1.759168248936947,0.8692240624282281,0.3373894253573194,0.0002751176796498,-0.7651418455691059,-0.7954042810586539,-0.7216971986401177,0.8884828
rh_G_cingul-Post-ventral_thickness,-3.2288590619507214,-0.5968539160112115,-1.3371716899936743,-2.986918605309323,-2.7795301996747144,0.294604454866494,-1.2148377327115163,-0.7359435565819851,0.6661987986005942,-1.177555317042013,0.2583125450172607,1.3033082565509442,0.1545913456294474,1.353691004976666,-0.1984474390060645,0.6917365974122638,-0.4269553268932141,-0.0780341911036668,-0.818488270410032,-1.3836547505043737,2.0549133
rh_G_cuneus_thickness,0.7054105793268264,-0.2177397129237685,-0.2947996411362338,-0.0577263664845408,-0.189661158308846,1.8103301639463176,3.273146120360377,-0.5080776951375439,1.3688842217471335,-0.625183115994123,-1.7781872119322573,-0.647688637327023,-1.755109284519868,-1.6505092682882017,-0.1935663253298219,-1.3395005936298243,0.7720736251345206,0.0500319206220436,0.1983661743332329,-1.0936910013751917,1.3446773
rh_G_front_inf-Opercular_thickness,1.585084431787445,1.2103312065028518,0.3319072422394978,0.746092687027315,1.3254195982205232,0.6409992052682406,-0.2542737786535937,0.6434238462347582,0.6122941562440116,-0.1392371518529896,0.8679768838532702,-0.8510461076990832,0.6794650453912922,0.4760916924190463,0.8055190998039238,1.4436060840516582,0.7366023015020863,0.6582769340790604,-0.1861972918865185,0.2226605353312278,-0.69348735
rh_G_front_inf-Orbital_thickness,0.6253346787911098,0.140246730225828,-0.0807556180003871,1.0723609071810931,0.3354925844868325,0.0897129552030997,-0.0379555088241582,0.3038093031471797,0.6337875686143561,1.108837288497193,0.3098764578549701,-0.0787018324410809,1.2917151855664906,-0.0696334480323836,1.278595226129567,-0.2855674011736681,1.375335252322463,-0.2239668459592013,1.8810276053088,-1.3462239488421015,-0.63827044
rh_G_front_inf-Triangul_thickness,0.7172936418733636,-0.0179703019240034,-0.3629563294786153,1.2322214664723767,0.74696419614631,0.3747851450061083,0.0513697870158161,0.189530258316851,0.1937017662399302,0.4312486923059588,0.91584590584787,-0.3794465514798147,0.2604951769329124,-0.935738609327444,1.055161545220512,0.8910698091142045,0.6178249042992983,0.9504053498378128,0.4923065821591286,-2.235226938019245,-0.2795728
rh_G_front_middle_thickness,1.008436412991868,-0.6917120055560587,-0.7758094877930288,1.7158741379553124,0.2013616536663829,0.2417388869158103,-0.1258200386107081,1.0100311145855956,0.5531577018951453,-0.7231652431206954,0.3681185383169941,-1.231045951935305,-0.1200672845156404,0.1124635143770677,0.9379617849754396,0.150773382142389,-0.8225366682991113,-0.4806469451893957,0.0387943843454289,-0.1187161598381849,-0.58352506
rh_G_front_sup_thickness,-0.0144548629835741,-0.1444221715192118,-0.9842274003603732,0.4860629584028527,0.2188830218887245,-0.0197740787904161,-0.8412650740141072,0.2861459224222615,0.1491165439025905,-1.300606023360673,0.703506745795481,-0.2414612292188712,0.0263402281961207,0.2581077056919795,0.7593907548935538,0.5948292684266145,-0.7124417745714527,-0.7290990537379477,0.2331339961211929,-0.0793094919859896,-0.50772786
rh_G_Ins_lg&S_cent_ins_thickness,1.274060433432901,2.639125861708143,2.2350431024316824,-0.5565256823111849,1.200633764710768,0.1055945723009214,-0.2237728884050372,2.378223795598776,-2.2317639786291457,0.5197019024831815,1.247445139945654,-1.267911210633598,1.4281736519591344,0.8768372783888948,-1.6988678034791873,2.4477988716091503,-0.2843871756815618,0.2007209228072638,0.1111590375865466,0.8001898068771663,-0.6555967
rh_G_insular_short_thickness,1.5949510460564875,2.214077600233457,1.8713584796856768,0.5180165235020033,1.1491801239523944,0.8830560875305045,-0.4135634222834411,1.9224587226556789,-1.0069972831782714,-0.2429074028928711,1.1650831410593396,-0.3569020762210313,0.5071227588614067,0.6711383586071124,0.9309519717825996,2.073810705394744,-0.1955078397392694,0.8658508769569068,0.025938347803826,0.2494701882400513,-1.3871799
rh_G_occipital_middle_thickness,0.9305371479234024,-0.5029805585326255,-0.9196108869376522,0.2902928229006175,-0.0545303998379645,-0.6857842994258293,0.9552658985146082,-0.1799814023433982,0.5853061922349929,-0.7102302492100887,-0.6256743563819072,-0.8172622765634128,-0.1522687758807153,-0.3713655386324458,0.0028084636833696,-0.6463236034625922,0.2575220720873175,-0.4274464385343201,0.2904591079377996,-0.4680346254616186,0.39956528
rh_G_occipital_sup_thickness,0.2241898232153842,-1.3333792894374383,-1.5337146116157578,-0.3387677203037902,-0.4243851363274767,-0.0147311637600936,1.7245812824022508,-0.4575708590851977,0.1915458646545876,-1.0397915089545091,-0.639712477810111,-1.8606837174674624,-1.1396842727948542,-0.2881197914706091,0.2546857115639593,-1.1609597621086014,0.7914199901091405,0.6614589996121982,-0.0469117167535865,-0.7020369568799356,0.97278666
rh_G_oc-temp_lat-fusifor_thickness,0.4585937966030192,0.452878288555776,0.2600684417909564,-0.4060842393379827,-0.6290089994397016,-0.0504595161706278,-0.004194883377891,-0.0496741559786496,0.1195817026029349,0.991801555383193,-0.1517271345312319,0.1610583373604492,-0.7476380733314247,-0.267066996318953,-0.574828703711858,-0.6705814847537498,1.019425169700219,0.88770468842108,-0.2850065847336978,1.0955695915889647,0.6080588
rh_G_oc-temp_med-Lingual_thickness,-0.3875881359447687,-0.2255030232589319,-0.2274275070309686,-0.8268736373072357,-1.2035033466367149,1.2206475547030238,2.2371340203908474,-0.1589302386680211,1.884225389554828,0.8501791963432912,-2.0675681637636223,-0.9860767237859376,-0.6731698595603277,-1.200090311727411,-0.508836514916553,-1.3839791739375666,1.837781433705998,-1.017726979500511,-0.3866500691714936,-2.200101665380419,1.545803
rh_G_oc-temp_med-Parahip_thickness,-2.3412479728152613,-0.1686225641701079,-0.4075856144818811,-2.752716323989555,-2.0630323703395934,-1.9498958823624903,-0.7029998517992783,1.0206738493619745,-1.9505602911837812,2.6005409292489947,0.9370234719456746,0.4740402341218787,2.897582785807298,0.7303375185092184,-2.3206577147970773,-0.2674972698372626,0.209015759162801,-3.1626390451423583,-0.6799505627126066,0.1260964936079313,0.1744766
