,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,A4B2,CB1,CBF,CMRglu,COX1,D1,D2,DAT,FDOPA,GABAa,GI,H3,HDAC,M1,mGluR5,MU,NET,NMDA,SV2A,TSPO,VAChT
lh_G_temporal_inf_thickness,1.4062896966934204,-0.6035024523735046,1.431006908416748,1.651884913444519,0.7066869139671326,-0.1840313822031021,-0.7277175188064575,0.574338436126709,-1.1982084512710571,-0.9585009813308716,-0.6821545362472534,0.22274163365364075,1.6663678884506226,-0.14670675992965698,0.6119362115859985,-0.5362828969955444,-0.07391776144504547,-0.7331222891807556,0.3193998336791992,0.6658526062965393,-0.11488605290651321,0.6345664262771606,-0.512096643447876,0.10026797652244568,0.6643210649490356,0.154120534658432,-0.6833556890487671
lh_G_temporal_middle_thickness,0.7401764392852783,0.02459120936691761,0.8305991291999817,1.0551362037658691,1.5079330205917358,-0.4296624958515167,-0.35059458017349243,0.7751867771148682,-1.205075979232788,-0.7153628468513489,-0.7283632755279541,-0.1788305789232254,1.5957781076431274,-0.5699856281280518,0.26823803782463074,0.005761280655860901,0.18795894086360931,-0.5009908676147461,0.1945866048336029,0.7104207873344421,0.5686239004135132,0.622557520866394,0.0642516240477562,0.10909152776002884,0.4304056465625763,0.5771707892417908,-0.3237939774990082
lh_Lat_Fis-ant-Horizont_thickness,-0.3088780641555786,0.3292574882507324,-0.18235516548156738,-0.3043365180492401,-0.023680618032813072,-0.21019914746284485,0.685048520565033,-0.6763900518417358,0.3418191075325012,0.37781378626823425,0.6474531292915344,-0.5475771427154541,-0.6001260876655579,0.5861158967018127,0.734422504901886,0.5323180556297302,1.368395209312439,-0.6598477959632874,-0.9382421970367432,-1.1647186279296875,0.3091849982738495,0.2166181206703186,-0.6420241594314575,0.6549239158630371,-0.30938318371772766,1.0738463401794434,0.20778128504753113
lh_Lat_Fis-ant-Vertical_thickness,0.920086145401001,1.1300806999206543,1.6436283588409424,1.0394649505615234,0.9700047969818115,0.5801213979721069,0.8116785883903503,0.4748689532279968,0.8603197932243347,0.539806604385376,0.2472255378961563,0.22447098791599274,0.1815854012966156,0.7615693211555481,0.7624167799949646,1.2319778203964233,1.236918568611145,0.43932652473449707,-0.3183342218399048,0.49596795439720154,1.6684879064559937,0.7593193650245667,-0.16520251333713531,0.7728763818740845,1.1989620923995972,0.9181464314460754,0.5500526428222656
lh_Lat_Fis-post_thickness,-0.34746667742729187,-1.9126464128494263,-0.14100958406925201,-0.28319215774536133,-1.428852915763855,0.6946625709533691,-0.09015209227800369,-2.060049295425415,0.1884874850511551,-0.10257542133331299,1.0585250854492188,-0.2964630424976349,-0.7680364847183228,0.5668932795524597,0.16040627658367157,-0.24759046733379364,-0.2991209328174591,-1.2519365549087524,-1.1129356622695923,-2.1476035118103027,-1.0338642597198486,-0.6812180876731873,-0.9588446617126465,1.106906771659851,-2.377230644226074,-1.2542123794555664,0.1827128827571869
lh_Pole_occipital_thickness,-1.6121374368667603,0.9532815217971802,-1.5338521003723145,-1.859045386314392,0.029059618711471558,-1.0392959117889404,-0.8068374395370483,-0.8384171724319458,-0.12066226452589035,0.21849796175956726,2.7774832248687744,-1.3121675252914429,-1.1119656562805176,-0.8193193078041077,-1.479048490524292,1.6173672676086426,-0.3072400689125061,-0.6196097731590271,1.7765449285507202,0.6391106247901917,-1.7383577823638916,-2.2736082077026367,0.18223096430301666,-1.146952748298645,0.1845790445804596,-2.740985155105591,-1.2653722763061523
lh_Pole_temporal_thickness,2.9658257961273193,-1.7541934251785278,0.8487529754638672,1.8265742063522339,-0.5433894395828247,1.7114753723144531,-2.122523784637451,1.1704115867614746,-2.508829116821289,-2.5722339153289795,-0.8514894247055054,-0.06514854729175568,2.317502975463867,0.10130931437015533,1.4220898151397705,-1.6310575008392334,-0.9078170657157898,-0.7845052480697632,-1.6764284372329712,0.11116502434015274,-0.6644916534423828,0.9402668476104736,-1.9021869897842407,-0.614550769329071,-0.29248908162117004,1.3492090702056885,-0.818732500076294
lh_S_calcarine_thickness,-0.6374586820602417,1.2500908374786377,0.7063560485839844,-0.1490652859210968,-0.2898358106613159,0.8414703011512756,-1.3637361526489258,-1.7990871667861938,0.5823016166687012,0.34903663396835327,1.8532544374465942,0.1898130625486374,-1.131341576576233,-0.039617326110601425,-0.3249039053916931,1.721666693687439,-1.2652857303619385,-0.7323249578475952,-0.3237963616847992,0.04101930186152458,-0.8330429792404175,-1.8565654754638672,-0.6975138187408447,-0.5234240293502808,0.0005656135035678744,-0.13763095438480377,-0.9781634211540222
lh_S_central_thickness,-0.8610764145851135,-0.7228418588638306,-0.8554337024688721,-1.0412602424621582,-1.3415288925170898,-0.3012743592262268,-0.2270476371049881,-1.5670101642608643,0.7350699305534363,0.6703832149505615,1.0067673921585083,-1.6312189102172852,-1.267496943473816,-0.34708404541015625,-0.1797497272491455,-1.7581055164337158,0.14680452644824982,-1.035080909729004,-0.5707287192344666,-1.7657129764556885,-1.5149396657943726,-1.3142852783203125,1.2503032684326172,-0.6419780850410461,-1.9056440591812134,-0.7024592757225037,1.4875856637954712
lh_S_cingul-Marginalis_thickness,-0.5209565162658691,-0.5300770998001099,-0.5732675194740295,-0.4710941016674042,0.1183251440525055,-0.4300589859485626,0.23920072615146637,0.2566157579421997,-0.16385476291179657,-0.18978190422058105,-0.4753120243549347,0.2067115306854248,-0.694191575050354,0.10514097660779953,0.12299209088087082,0.05857301875948906,0.21393103897571564,0.3008868396282196,-0.30482545495033264,0.10081453621387482,0.796485424041748,0.1708715409040451,0.640683650970459,-0.3721872866153717,0.5067452788352966,-0.4932555556297302,0.5057056546211243
lh_S_circular_insula_ant_thickness,0.6251065731048584,-0.240189328789711,0.018874110653996468,0.1392303705215454,0.39002999663352966,0.9628028273582458,-0.19479651749134064,0.08415017277002335,0.37044641375541687,-0.24373644590377808,0.006503938231617212,0.7519893050193787,1.0583350658416748,1.8889082670211792,1.418009877204895,-0.1367274671792984,0.500439465045929,0.3542061746120453,-0.9385375380516052,-0.6545917987823486,-0.23850886523723602,1.238990306854248,-1.0033451318740845,1.8696720600128174,-1.0562939643859863,0.7474952340126038,0.3040924370288849
lh_S_circular_insula_inf_thickness,1.002172827720642,-1.2768677473068237,-0.14528074860572815,0.27500027418136597,0.39330562949180603,1.5499310493469238,-0.43387913703918457,0.5637938976287842,-0.7052181363105774,-1.7119016647338867,-0.09349915385246277,0.9517311453819275,2.253631353378296,1.4544109106063843,1.1360350847244263,-0.9835577607154846,-1.1165651082992554,0.8369893431663513,-0.752514123916626,0.029818696901202202,-0.8140671849250793,0.4348735511302948,-0.5162045955657959,-0.044767022132873535,-0.7263420820236206,1.0602858066558838,1.6821978092193604
lh_S_circular_insula_sup_thickness,-0.14591269195079803,-0.6214576363563538,-0.773399829864502,-0.5814194679260254,0.7333802580833435,0.21731145679950714,0.4421928822994232,-0.3291659355163574,-0.06292535364627838,-0.5195197463035583,0.3152584731578827,0.5630558729171753,1.2563707828521729,1.7622535228729248,1.370550513267517,-0.02094144932925701,-0.29720887541770935,0.04283285513520241,-1.0043179988861084,-0.5496077537536621,0.7915820479393005,0.902578592300415,-0.6755890250205994,1.2997294664382935,-0.593984842300415,-0.7617969512939453,1.7548179626464844
lh_S_collat_transv_ant_thickness,0.8006962537765503,-1.7968143224716187,0.07304544001817703,0.3033086359500885,0.514082133769989,-0.059600528329610825,-1.4382511377334595,0.38262486457824707,-1.5467438697814941,-1.462394118309021,-0.1375962346792221,-0.5651268362998962,1.4069050550460815,1.004563331604004,1.0377447605133057,-1.6527879238128662,-0.4347047507762909,-1.329872488975525,-2.220970630645752,-0.26859915256500244,-0.17972253262996674,-0.02112726680934429,-1.1876013278961182,-0.032998863607645035,-0.03817983344197273,0.13033731281757355,-1.0372717380523682
lh_S_collat_transv_post_thickness,-1.4546749591827393,-0.252017080783844,-1.7169384956359863,-1.7217227220535278,0.06600920110940933,-1.1288058757781982,-0.19719170033931732,-0.8269641995429993,0.2089388072490692,0.4924132823944092,1.8658088445663452,-0.20861952006816864,-0.46188536286354065,0.22124700248241425,-0.43270865082740784,-0.9964156746864319,-0.5291720628738403,-0.7544698715209961,-0.13142621517181396,0.1673130989074707,-1.2122386693954468,-2.114001989364624,-0.1753237545490265,-0.23270918428897858,0.5979869961738586,-0.08421577513217926,-1.2260828018188477
lh_S_front_inf_thickness,-0.7323077321052551,0.2314012348651886,-0.6817916035652161,-0.7810803055763245,-0.6005988121032715,-0.714485228061676,0.18253672122955322,-0.9840394258499146,0.9043987393379211,1.3542715311050415,0.26000475883483887,-0.10318897664546967,-0.9316371083259583,0.17177803814411163,0.4573379456996918,-0.8706790208816528,2.1064374446868896,-1.1676244735717773,-0.10227617621421814,-1.863439679145813,-0.2508907616138458,0.3163299858570099,-0.7144296169281006,0.1808796525001526,-2.267620801925659,-0.3964574337005615,0.0929647833108902
lh_S_front_middle_thickness,-0.7590869665145874,0.6364765167236328,-0.909342885017395,-0.8661648035049438,0.18464422225952148,-0.8834578990936279,-0.05364205315709114,0.07326092571020126,0.7036744356155396,0.9885443449020386,0.11863010376691818,0.06930986046791077,-0.3582036793231964,-0.17333172261714935,0.651037871837616,-1.0507479906082153,1.5320380926132202,-0.559281051158905,0.6609436273574829,-1.346805453300476,-0.40135636925697327,0.8542773127555847,-0.0818563774228096,0.31480303406715393,-1.988020658493042,-0.28705644607543945,-0.3338669538497925
lh_S_front_sup_thickness,-0.8871929049491882,0.1099701076745987,-0.9235020875930786,-1.0474196672439575,-0.31367945671081543,-1.0777733325958252,0.35297420620918274,-0.6495184302330017,0.32349058985710144,0.7940769195556641,-0.45803287625312805,-0.3183729946613312,-0.8497982025146484,-0.41508468985557556,0.3025575578212738,-1.1785993576049805,1.9607831239700317,-0.31405869126319885,0.11280015110969543,-1.409594178199768,-0.612084150314331,0.524053692817688,-0.5276176929473877,0.09273044019937515,-1.833417296409607,-0.5865963101387024,-0.25057536363601685
lh_S_interm_prim-Jensen_thickness,-1.1740796566009521,0.4782850742340088,-1.5706326961517334,-1.3380156755447388,1.7018320560455322,-1.3018481731414795,1.0355218648910522,1.0889875888824463,0.07724345475435257,0.6195719838142395,-0.1315130889415741,-0.45917049050331116,0.6908113360404968,-0.8124070167541504,0.02255053073167801,-0.52945876121521,1.0264638662338257,0.29793787002563477,-0.3413310647010803,1.2402244806289673,0.7977829575538635,0.5392383933067322,0.6949590444564819,-0.541685938835144,0.9148384928703308,-0.04891989380121231,-0.3181919455528259
lh_S_intrapariet&P_trans_thickness,-0.8582448363304138,-0.4763124883174896,-0.6568810343742371,-0.5857764482498169,-0.006096010096371174,-0.9088597297668457,0.0849255621433258,-0.7553555369377136,0.41209325194358826,1.200971245765686,0.0756089985370636,-0.4227818548679352,-0.7191615104675293,-0.5140855312347412,-0.16345684230327606,-0.9809809923171997,1.3583803176879883,-0.8190894722938538,-0.5649725794792175,-0.12388749420642853,-0.49697503447532654,-0.496954083442688,-0.09421849250793457,-0.03356318920850754,-0.5512776374816895,-0.8208751082420349,-0.8393654227256775
lh_S_oc_middle&Lunatus_thickness,-0.5262225866317749,0.45442652702331543,0.3029528260231018,-0.0070602684281766415,-0.0615936815738678,-0.3069321811199188,-0.16888870298862457,-0.991950273513794,-0.7652705907821655,0.32286134362220764,1.2956383228302002,-1.3763169050216675,-0.8469665050506592,-0.48691698908805847,-0.4928419888019562,-1.2165424823760986,0.487369567155838,-1.3394575119018555,-0.9917315244674683,-0.1867227554321289,-1.483515739440918,-1.7214632034301758,-0.10209862142801285,-0.3582584261894226,-0.5818299651145935,-1.08307683467865,-1.1907099485397339
lh_S_oc_sup&transversal_thickness,-0.6461142897605896,-0.018239403143525124,0.1299314647912979,-0.15921562910079956,-0.2837209403514862,-0.3651468753814697,-0.15750327706336975,-0.8921731114387512,-0.44768789410591125,0.5554093718528748,1.0307050943374634,-0.9904548525810242,-0.9319395422935486,-0.4383910298347473,-0.36470848321914673,-0.5047923922538757,0.5801679491996765,-1.0789971351623535,-1.028232455253601,-0.06282583624124527,-1.113081693649292,-1.459987998008728,0.1327264904975891,0.14397075772285461,-0.4914650619029999,-0.9734938144683838,-1.1127740144729614
lh_S_occipital_ant_thickness,-0.24670451879501343,-0.8846633434295654,-0.0859069749712944,-0.061224229633808136,0.34127098321914673,-0.49585485458374023,-0.6829113364219666,-1.0078537464141846,-0.7539439797401428,-0.09255138039588928,0.48117420077323914,-0.39007633924484253,-0.2284538745880127,-0.05381368100643158,0.3609749376773834,-1.0301611423492432,-0.13398446142673492,-1.2919909954071045,-0.1145600974559784,-0.376592218875885,-0.10767953842878342,-0.6287728548049927,-0.51808100938797,-0.1799786239862442,-0.5663514733314514,-0.4488300085067749,-0.4945731461048126
lh_S_oc-temp_lat_thickness,0.5888878703117371,-1.204735517501831,0.7608194947242737,0.9991896152496338,-0.00950561836361885,-0.1306610405445099,-1.2188345193862915,-0.7634981274604797,-1.0597444772720337,-0.543885350227356,-0.02904483862221241,0.44569990038871765,-0.0014067236334085464,0.40893328189849854,0.3101206421852112,-0.8591891527175903,-0.06361991167068481,-1.6233552694320679,-0.7724238038063049,-0.7433158755302429,-0.5245184302330017,-0.31172773241996765,-1.0834612846374512,-0.2406807541847229,-0.942111611366272,0.17034316062927246,-1.0403318405151367
lh_S_oc-temp_med&Lingual_thickness,0.937271773815155,-1.0839462280273438,0.7197973132133484,0.7521898746490479,-0.03949248790740967,0.7805701494216919,-0.49918943643569946,0.08056813478469849,-0.9496666193008423,-0.9956083297729492,0.7965210676193237,0.5570436716079712,0.6625094413757324,0.4681219756603241,-0.11022569239139557,0.16498346626758575,-1.1407619714736938,-0.702976644039154,-1.045888066291809,0.1706533282995224,0.030797889456152916,-0.7925673127174377,-0.4728529155254364,-0.4166110157966614,0.6216317415237427,0.20292656123638153,-0.8394773602485657
lh_S_orbital_lateral_thickness,-0.39351725578308105,1.2675660848617554,-0.19651006162166595,-0.25433143973350525,0.9607575535774231,-0.6347351670265198,0.14803026616573334,0.754892110824585,0.312032550573349,0.9080542325973511,0.2545441687107086,0.127877339720726,0.007112768013030291,-0.578985333442688,-0.17525000870227814,-0.9812102317810059,1.99955415725708,-0.45662611722946167,0.16417673230171204,-0.5652070045471191,-0.3260210156440735,0.9015305042266846,0.38614729046821594,-0.06262640655040741,-1.6708275079727173,0.35952436923980713,0.15179331600666046
lh_S_orbital_med-olfact_thickness,0.5284950137138367,-0.13340741395950317,0.40148526430130005,0.38450244069099426,-0.30716249346733093,0.32485508918762207,-0.6145190000534058,1.1108615398406982,-0.25345757603645325,-0.45538529753685,-0.22965626418590546,1.9105138778686523,0.8215649724006653,1.5544668436050415,0.9353070259094238,-0.9666850566864014,0.7776084542274475,1.4688807725906372,-0.41787004470825195,0.24877554178237915,0.19749104976654053,1.0609644651412964,-0.9433760643005371,0.6307361721992493,0.2589852809906006,1.749094009399414,0.7457226514816284
lh_S_orbital-H_Shaped_thickness,0.4540322422981262,0.2345675230026245,1.0332978963851929,0.6455935835838318,-0.46327531337738037,0.07759300619363785,-1.1818344593048096,-0.5540291666984558,-0.05292303487658501,0.2590133845806122,0.11659438163042068,0.011739418841898441,-0.36884546279907227,0.18220749497413635,-0.01713094674050808,-0.34300875663757324,1.4049543142318726,-0.9116259813308716,-0.5344900488853455,-1.878585934638977,-0.8695014715194702,0.6535905599594116,-1.1602100133895874,0.8881337642669678,-1.9718818664550781,0.9404623508453369,-0.5952008366584778
lh_S_parieto_occipital_thickness,-0.6019575595855713,0.674907922744751,0.1651722937822342,0.030985722318291664,0.996575117111206,0.13589870929718018,-0.03240133821964264,-0.694251537322998,0.32309427857398987,0.768551230430603,1.2502106428146362,0.3507877290248871,-0.5830458998680115,0.08942097425460815,0.0909583568572998,1.1732875108718872,0.42668071389198303,0.05489526316523552,0.2872372567653656,0.8446550965309143,0.41864272952079773,-1.165346384048462,0.45919764041900635,0.5347054600715637,1.0438144207000732,0.12067840993404388,-0.7838068604469299
lh_S_pericallosal_thickness,-1.3477275371551514,-2.270092487335205,-1.2537308931350708,-1.3614495992660522,-2.7554380893707275,-0.42959028482437134,-2.0290305614471436,-2.0114810466766357,-5.214950084686279,-4.236250400543213,-0.43112847208976746,-1.2264825105667114,-1.6054019927978516,0.41223451495170593,-0.319105863571167,-2.708997964859009,-1.573498010635376,-1.2992644309997559,-3.1144638061523438,-2.7616147994995117,-2.648235559463501,-1.2317451238632202,-1.9078646898269653,-3.3569419384002686,-2.734436511993408,-0.1567191481590271,0.5906755328178406
lh_S_postcentral_thickness,-0.8676136136054993,-0.6287848949432373,-1.1097956895828247,-0.9723912477493286,-0.3347306549549103,-0.9474895000457764,-0.27253443002700806,-0.5762059092521667,-0.2649897336959839,0.0031187310814857483,0.17240047454833984,-0.7055702805519104,-0.5334143042564392,-0.5526852011680603,-0.32429495453834534,-0.95784991979599,-0.031092444434762,-0.7190713882446289,-0.8302654027938843,-0.43757277727127075,-0.3807936906814575,-0.13784436881542206,0.21879303455352783,-0.4643036127090454,-0.5480088591575623,-0.9148720502853394,-0.13227097690105438
lh_S_precentral-inf-part_thickness,0.30639514327049255,-0.0059500765055418015,0.9743486642837524,0.615743100643158,-0.6048570275306702,-0.11683247238397598,0.09126680344343185,-1.2010209560394287,0.8487737774848938,1.0602750778198242,-0.28110942244529724,-0.8577883839607239,-0.9073575139045715,0.0897195041179657,0.20763304829597473,-0.5370438694953918,1.3924729824066162,-1.069915533065796,-0.46214014291763306,-1.7336699962615967,-0.24073858559131622,0.3384101986885071,-0.7038447856903076,0.9647988080978394,-2.309661388397217,-0.6951982975006104,0.4096490144729614
lh_S_precentral-sup-part_thickness,-0.5839018225669861,-0.16446341574192047,-0.2615666091442108,-0.665095865726471,-1.0368049144744873,-0.7170392274856567,0.17529210448265076,-1.3055671453475952,0.14723990857601166,0.5864176154136658,-0.3713575601577759,-0.8279327154159546,-1.2696319818496704,-0.5886520743370056,-0.0660608559846878,-1.6307812929153442,0.7971611618995667,-0.5944930911064148,-0.09629210829734802,-2.1900691986083984,-0.8683986663818359,0.11315084248781204,-0.09247980266809464,0.19678840041160583,-2.3080763816833496,-1.020953893661499,0.2773715853691101
lh_S_suborbital_thickness,-0.7516520023345947,0.24467672407627106,-1.1784305572509766,-1.1281057596206665,0.7283673882484436,-0.7844060659408569,-0.06716367602348328,1.6175891160964966,0.5974389910697937,0.11999564617872238,-0.0988156646490097,2.1763052940368652,0.2260996401309967,0.6163190603256226,1.7774111032485962,1.1576802730560303,0.22863627970218658,1.912434697151184,0.15814311802387238,0.7499475479125977,1.4096256494522095,1.3256704807281494,-0.44176560640335083,0.9019308686256409,1.5890300273895264,1.0274298191070557,0.22731062769889832
lh_S_subparietal_thickness,-0.42896902561187744,-0.08714927732944489,-0.02078275755047798,0.021877551451325417,1.1165320873260498,-0.34134986996650696,0.7914541363716125,0.37766024470329285,0.6539484858512878,0.8534219861030579,-0.2173967808485031,1.0385398864746094,-0.35532060265541077,0.24501852691173553,0.6118053197860718,1.210851788520813,0.882141649723053,0.5620799660682678,0.285221666097641,0.9857044219970703,1.3155624866485596,0.19072790443897247,0.31783929467201233,0.4994755983352661,1.2599114179611206,0.663313090801239,0.30236464738845825
lh_S_temporal_inf_thickness,0.5551945567131042,-1.1230571269989014,0.5122077465057373,0.7854862213134766,0.37554821372032166,-0.5637534856796265,-1.4610240459442139,-0.5759673714637756,-1.153489112854004,-0.5959585309028625,-0.1420125812292099,-0.2488204836845398,0.6635783314704895,0.14015167951583862,0.9069235920906067,-1.4847614765167236,0.49235445261001587,-1.7779077291488647,-0.43241995573043823,-1.2474390268325806,-0.4104202687740326,0.1511116772890091,-1.1045911312103271,0.39035114645957947,-1.461210012435913,-0.38380882143974304,-0.7108056545257568
lh_S_temporal_sup_thickness,-0.2548810541629791,-0.7442392706871033,-0.45892512798309326,-0.24923749268054962,0.3780041038990021,-0.659086287021637,-0.5549283027648926,-0.37925800681114197,-0.6391342878341675,-0.26763221621513367,-0.11568843573331833,0.12048938870429993,0.3753223419189453,0.10524800419807434,0.5770425796508789,-0.64002525806427,-0.19317488372325897,-0.9435215592384338,-0.6602915525436401,-0.3154023289680481,-0.06929132342338562,0.15709728002548218,-0.6516046524047852,0.17656338214874268,-0.5602709650993347,-0.2908516824245453,-0.18081343173980713
